week,team_key,player_key,player_name,display_position,points
1,449.l.808129.t.2,449.p.32671,Joe Burrow,QB,8.06
1,449.l.808129.t.2,449.p.32692,Justin Jefferson,WR,13.9
1,449.l.808129.t.2,449.p.40042,Jordan Addison,WR,5.0
1,449.l.808129.t.2,449.p.33996,Kenneth Walker III,RB,17.9
1,449.l.808129.t.2,449.p.34112,Jerome Ford,RB,15.9
1,449.l.808129.t.2,449.p.40074,Luke Musgrave,TE,0.0
1,449.l.808129.t.2,449.p.34019,James Cook III,RB,11.8
1,449.l.808129.t.2,449.p.26662,Geno Smith,QB,18.84
1,449.l.808129.t.2,449.p.30120,Mike Williams,WR,0.0
1,449.l.808129.t.2,449.p.34099,Chig Okonkwo,TE,8.5
1,449.l.808129.t.2,449.p.29360,Demarcus Robinson,WR,6.2
1,449.l.808129.t.2,449.p.30202,D'Onta Foreman,RB,0.0
1,449.l.808129.t.2,449.p.32138,Jake Browning,QB,0.0
1,449.l.808129.t.2,449.p.31107,Dalton Schultz,TE,3.1
1,449.l.808129.t.2,449.p.29792,Ka'imi Fairbairn,K,17.0
1,449.l.808129.t.2,449.p.100003,Bears,DEF,24.0
1,449.l.808129.t.10,449.p.40029,Bryce Young,QB,11.64
1,449.l.808129.t.10,449.p.33500,Amon-Ra St. Brown,WR,2.8
1,449.l.808129.t.10,449.p.30182,Cooper Kupp,WR,25.0
1,449.l.808129.t.10,449.p.34207,Isiah Pacheco,RB,14.8
1,449.l.808129.t.10,449.p.31906,Devin Singletary,RB,7.2
1,449.l.808129.t.10,449.p.32713,Cole Kmet,TE,0.9
1,449.l.808129.t.10,449.p.30994,DJ Moore,WR,7.5
1,449.l.808129.t.10,449.p.40068,Will Levis,QB,8.68
1,449.l.808129.t.10,449.p.30973,Sam Darnold,QB,15.62
1,449.l.808129.t.10,449.p.31898,Diontae Johnson,WR,2.9
1,449.l.808129.t.10,449.p.30153,Curtis Samuel,WR,2.5
1,449.l.808129.t.10,449.p.30423,Austin Ekeler,RB,8.2
1,449.l.808129.t.10,449.p.34125,Ty Chandler,RB,5.7
1,449.l.808129.t.10,449.p.40980,Ray Davis,RB,3.2
1,449.l.808129.t.10,449.p.30346,Harrison Butker,K,9.0
1,449.l.808129.t.10,449.p.100006,Cowboys,DEF,17.0
1,449.l.808129.t.7,449.p.40896,Jayden Daniels,QB,28.16
1,449.l.808129.t.7,449.p.33965,Garrett Wilson,WR,9.0
1,449.l.808129.t.7,449.p.27535,Mike Evans,WR,20.6
1,449.l.808129.t.7,449.p.30972,Saquon Barkley,RB,32.2
1,449.l.808129.t.7,449.p.30180,Alvin Kamara,RB,19.5
1,449.l.808129.t.7,449.p.40878,Brock Bowers,TE,8.8
1,449.l.808129.t.7,449.p.33967,Jameson Williams,WR,21.9
1,449.l.808129.t.7,449.p.32010,Gardner Minshew,QB,11.78
1,449.l.808129.t.7,449.p.40881,Drake Maye,QB,0.0
1,449.l.808129.t.7,449.p.34107,Tyler Allgeier,RB,2.1
1,449.l.808129.t.7,449.p.27548,Brandin Cooks,WR,12.5
1,449.l.808129.t.7,449.p.33538,Kenneth Gainwell,RB,1.7
1,449.l.808129.t.7,449.p.34100,Sam Howell,QB,0.0
1,449.l.808129.t.7,449.p.32846,K.J. Osborn,WR,3.6
1,449.l.808129.t.7,449.p.30266,Jake Elliott,K,10.0
1,449.l.808129.t.7,449.p.100021,Eagles,DEF,3.0
1,449.l.808129.t.13,449.p.33389,Trevor Lawrence,QB,11.28
1,449.l.808129.t.13,449.p.33393,Ja'Marr Chase,WR,9.2
1,449.l.808129.t.13,449.p.33394,Jaylen Waddle,WR,13.7
1,449.l.808129.t.13,449.p.29279,Derrick Henry,RB,10.6
1,449.l.808129.t.13,449.p.31905,David Montgomery,RB,15.8
1,449.l.808129.t.13,449.p.30259,George Kittle,TE,6.0
1,449.l.808129.t.13,449.p.34007,George Pickens,WR,10.5
1,449.l.808129.t.13,449.p.33399,Justin Fields,QB,11.94
1,449.l.808129.t.13,449.p.40875,Bo Nix,QB,13.02
1,449.l.808129.t.13,449.p.31005,Nick Chubb,RB,0.0
1,449.l.808129.t.13,449.p.34088,Romeo Doubs,WR,7.0
1,449.l.808129.t.13,449.p.40222,DeMario Douglas,WR,2.2
1,449.l.808129.t.13,449.p.32702,Clyde Edwards-Helaire,RB,0.0
1,449.l.808129.t.13,449.p.26753,Kyle Juszczyk,RB,5.0
1,449.l.808129.t.13,449.p.31199,Jason Sanders,K,10.0
1,449.l.808129.t.13,449.p.100027,Buccaneers,DEF,3.0
1,449.l.808129.t.4,449.p.30123,Patrick Mahomes,QB,15.64
1,449.l.808129.t.4,449.p.32695,Brandon Aiyuk,WR,3.8
1,449.l.808129.t.4,449.p.40883,Brian Thomas Jr.,WR,12.7
1,449.l.808129.t.4,449.p.33991,Breece Hall,RB,15.8
1,449.l.808129.t.4,449.p.33100,Rico Dowdle,RB,3.7
1,449.l.808129.t.4,449.p.31852,Noah Fant,TE,2.1
1,449.l.808129.t.4,449.p.30197,Chris Godwin Jr.,WR,18.3
1,449.l.808129.t.4,449.p.29369,Dak Prescott,QB,11.46
1,449.l.808129.t.4,449.p.31857,Hollywood Brown,WR,0.0
1,449.l.808129.t.4,449.p.33605,Khalil Herbert,RB,0.4
1,449.l.808129.t.4,449.p.32843,Darnell Mooney,WR,2.0
1,449.l.808129.t.4,449.p.41052,Kimani Vidal,RB,0.0
1,449.l.808129.t.4,449.p.34320,Jordan Mason,RB,21.7
1,449.l.808129.t.4,449.p.40129,Jake Moody,K,26.0
1,449.l.808129.t.4,449.p.100024,Chargers,DEF,14.0
1,449.l.808129.t.4,449.p.100016,Vikings,DEF,23.0
1,449.l.808129.t.11,449.p.31838,Daniel Jones,QB,6.94
1,449.l.808129.t.11,449.p.33477,Nico Collins,WR,14.7
1,449.l.808129.t.11,449.p.31868,Deebo Samuel,WR,16.2
1,449.l.808129.t.11,449.p.32705,D'Andre Swift,RB,5.0
1,449.l.808129.t.11,449.p.31424,Gus Edwards,RB,3.3
1,449.l.808129.t.11,449.p.34010,Trey McBride,TE,5.5
1,449.l.808129.t.11,449.p.33966,Chris Olave,WR,2.1
1,449.l.808129.t.11,449.p.32676,Justin Herbert,QB,10.36
1,449.l.808129.t.11,449.p.40075,Zach Charbonnet,RB,11.1
1,449.l.808129.t.11,449.p.40901,Rome Odunze,WR,1.6
1,449.l.808129.t.11,449.p.40063,Jayden Reed,WR,31.1
1,449.l.808129.t.11,449.p.40162,Roschon Johnson,RB,0.0
1,449.l.808129.t.11,449.p.31998,Easton Stick,QB,0.0
1,449.l.808129.t.11,449.p.31874,Drew Lock,QB,0.0
1,449.l.808129.t.11,449.p.26534,Justin Tucker,K,8.0
1,449.l.808129.t.11,449.p.100015,Dolphins,DEF,6.0
1,449.l.808129.t.12,449.p.31833,Kyler Murray,QB,14.18
1,449.l.808129.t.12,449.p.40039,Zay Flowers,WR,8.1
1,449.l.808129.t.12,449.p.31017,Christian Kirk,WR,3.5
1,449.l.808129.t.12,449.p.32711,Jonathan Taylor,RB,10.8
1,449.l.808129.t.12,449.p.34120,Kyren Williams,RB,12.9
1,449.l.808129.t.12,449.p.40048,Dalton Kincaid,TE,1.6
1,449.l.808129.t.12,449.p.40084,Rashee Rice,WR,13.8
1,449.l.808129.t.12,449.p.27564,Derek Carr,QB,21.3
1,449.l.808129.t.12,449.p.32703,Tee Higgins,WR,0.0
1,449.l.808129.t.12,449.p.34054,Brian Robinson Jr.,RB,16.4
1,449.l.808129.t.12,449.p.40962,Blake Corum,RB,0.0
1,449.l.808129.t.12,449.p.31010,Courtland Sutton,WR,5.8
1,449.l.808129.t.12,449.p.33443,Pat Freiermuth,TE,4.7
1,449.l.808129.t.12,449.p.41019,Audric Estime,RB,1.4
1,449.l.808129.t.12,449.p.30426,Younghoe Koo,K,4.0
1,449.l.808129.t.12,449.p.100020,Jets,DEF,2.0
1,449.l.808129.t.6,449.p.32696,Jordan Love,QB,17.4
1,449.l.808129.t.6,449.p.29399,Tyreek Hill,WR,22.5
1,449.l.808129.t.6,449.p.31883,A.J. Brown,WR,20.4
1,449.l.808129.t.6,449.p.28654,Raheem Mostert,RB,2.9
1,449.l.808129.t.6,449.p.40993,Bucky Irving,RB,8.6
1,449.l.808129.t.6,449.p.31056,Mark Andrews,TE,2.4
1,449.l.808129.t.6,449.p.32231,Jakobi Meyers,WR,7.9
1,449.l.808129.t.6,449.p.29325,Jacoby Brissett,QB,8.04
1,449.l.808129.t.6,449.p.34095,Isaiah Likely,TE,21.6
1,449.l.808129.t.6,449.p.33998,Wan'Dale Robinson,WR,8.8
1,449.l.808129.t.6,449.p.40952,Roman Wilson,WR,0.0
1,449.l.808129.t.6,449.p.28389,Jameis Winston,QB,0.0
1,449.l.808129.t.6,449.p.34042,Malik Willis,QB,0.0
1,449.l.808129.t.6,449.p.30227,Samaje Perine,RB,1.5
1,449.l.808129.t.6,449.p.25881,Greg Zuerlein,K,1.0
1,449.l.808129.t.6,449.p.100008,Lions,DEF,5.0
1,449.l.808129.t.9,449.p.34218,Brock Purdy,QB,10.34
1,449.l.808129.t.9,449.p.40899,Malik Nabers,WR,9.1
1,449.l.808129.t.9,449.p.26699,Keenan Allen,WR,4.9
1,449.l.808129.t.9,449.p.30121,Christian McCaffrey,RB,0.0
1,449.l.808129.t.9,449.p.32756,Zack Moss,RB,13.1
1,449.l.808129.t.9,449.p.26686,Travis Kelce,TE,4.9
1,449.l.808129.t.9,449.p.33514,Chuba Hubbard,RB,1.4
1,449.l.808129.t.9,449.p.30614,Taysom Hill,"QB,TE",4.1
1,449.l.808129.t.9,449.p.28457,Tyler Lockett,WR,10.7
1,449.l.808129.t.9,449.p.40126,Josh Downs,WR,0.0
1,449.l.808129.t.9,449.p.40971,MarShawn Lloyd,RB,0.0
1,449.l.808129.t.9,449.p.34062,Cade Otton,TE,1.0
1,449.l.808129.t.9,449.p.41009,Troy Franklin,WR,0.0
1,449.l.808129.t.9,449.p.30248,Joshua Dobbs,QB,0.0
1,449.l.808129.t.9,449.p.9526,Graham Gano,K,8.0
1,449.l.808129.t.9,449.p.100025,49ers,DEF,6.0
1,449.l.808129.t.14,449.p.32723,Jalen Hurts,QB,18.42
1,449.l.808129.t.14,449.p.33963,Drake London,WR,2.5
1,449.l.808129.t.14,449.p.33398,DeVonta Smith,WR,11.9
1,449.l.808129.t.14,449.p.34447,Jaylen Warren,RB,3.0
1,449.l.808129.t.14,449.p.29238,Ezekiel Elliott,RB,11.9
1,449.l.808129.t.14,449.p.34085,Jake Ferguson,TE,3.0
1,449.l.808129.t.14,449.p.40097,Tank Dell,WR,7.4
1,449.l.808129.t.14,449.p.40040,Anthony Richardson Sr.,QB,27.08
1,449.l.808129.t.14,449.p.40958,Trey Benson,RB,2.3
1,449.l.808129.t.14,449.p.33989,Christian Watson,WR,8.8
1,449.l.808129.t.14,449.p.8795,Joe Flacco,QB,0.0
1,449.l.808129.t.14,449.p.41048,Tyrone Tracy Jr.,RB,1.2
1,449.l.808129.t.14,449.p.40201,Dontayvion Wicks,WR,0.0
1,449.l.808129.t.14,449.p.33975,Kenny Pickett,QB,0.0
1,449.l.808129.t.14,449.p.32858,Tyler Bass,K,10.0
1,449.l.808129.t.14,449.p.100005,Browns,DEF,2.0
1,449.l.808129.t.3,449.p.40030,C.J. Stroud,QB,18.66
1,449.l.808129.t.3,449.p.40168,Puka Nacua,WR,6.2
1,449.l.808129.t.3,449.p.27581,Davante Adams,WR,8.4
1,449.l.808129.t.3,449.p.34078,Zamir White,RB,3.6
1,449.l.808129.t.3,449.p.33423,Javonte Williams,RB,2.8
1,449.l.808129.t.3,449.p.30142,David Njoku,TE,6.4
1,449.l.808129.t.3,449.p.40908,Ladd McConkey,WR,12.4
1,449.l.808129.t.3,449.p.25812,Kirk Cousins,QB,8.2
1,449.l.808129.t.3,449.p.26650,DeAndre Hopkins,WR,1.3
1,449.l.808129.t.3,449.p.40931,Ben Sinnott,TE,0.0
1,449.l.808129.t.3,449.p.40121,Michael Wilson,WR,7.0
1,449.l.808129.t.3,449.p.30154,Dalvin Cook,RB,0.0
1,449.l.808129.t.3,449.p.30247,Jamaal Williams,RB,11.6
1,449.l.808129.t.3,449.p.28227,Cairo Santos,K,13.0
1,449.l.808129.t.3,449.p.100004,Bengals,DEF,2.0
1,449.l.808129.t.3,449.p.100026,Seahawks,DEF,9.0
1,449.l.808129.t.16,449.p.31002,Lamar Jackson,QB,25.12
1,449.l.808129.t.16,449.p.40893,Marvin Harrison Jr.,WR,0.9
1,449.l.808129.t.16,449.p.32687,CeeDee Lamb,WR,11.1
1,449.l.808129.t.16,449.p.30295,Aaron Jones Sr.,RB,17.9
1,449.l.808129.t.16,449.p.32725,J.K. Dobbins,RB,21.4
1,449.l.808129.t.16,449.p.40064,Sam LaPorta,TE,6.5
1,449.l.808129.t.16,449.p.32704,Michael Pittman Jr.,WR,5.1
1,449.l.808129.t.16,449.p.40877,Xavier Worthy,WR,19.8
1,449.l.808129.t.16,449.p.40138,Aidan O'Connell,QB,0.0
1,449.l.808129.t.16,449.p.27277,Adam Thielen,WR,6.4
1,449.l.808129.t.16,449.p.31934,Alexander Mattison,RB,14.2
1,449.l.808129.t.16,449.p.29236,Carson Wentz,QB,0.0
1,449.l.808129.t.16,449.p.31945,Justice Hill,RB,8.5
1,449.l.808129.t.16,449.p.41043,Spencer Rattler,QB,0.0
1,449.l.808129.t.16,449.p.31977,Matt Gay,K,0.0
1,449.l.808129.t.16,449.p.100002,Bills,DEF,5.0
2,449.l.808129.t.5,449.p.30977,Josh Allen,QB,9.76
2,449.l.808129.t.5,449.p.33465,Joshua Palmer,WR,2.9
2,449.l.808129.t.5,449.p.40915,Adonai Mitchell,WR,3.5
2,449.l.808129.t.5,449.p.40055,Bijan Robinson,RB,14.2
2,449.l.808129.t.5,449.p.33508,Rhamondre Stevenson,RB,16.0
2,449.l.808129.t.5,449.p.29269,Hunter Henry,TE,14.9
2,449.l.808129.t.5,449.p.31960,Tony Pollard,RB,12.7
2,449.l.808129.t.5,449.p.29235,Jared Goff,QB,10.78
2,449.l.808129.t.5,449.p.30136,Evan Engram,TE,0.0
2,449.l.808129.t.5,449.p.40914,Ja'Lynn Polk,WR,8.2
2,449.l.808129.t.5,449.p.40196,Chase Brown,RB,3.1
2,449.l.808129.t.5,449.p.40890,Xavier Legette,WR,0.0
2,449.l.808129.t.5,449.p.40964,Luke McCaffrey,WR,0.0
2,449.l.808129.t.5,449.p.24822,Andy Dalton,QB,0.0
2,449.l.808129.t.5,449.p.28378,Jason Myers,K,12.0
2,449.l.808129.t.5,449.p.100030,Jaguars,DEF,3.0
2,449.l.808129.t.8,449.p.32675,Tua Tagovailoa,QB,8.5
2,449.l.808129.t.8,449.p.28534,Stefon Diggs,WR,5.7
2,449.l.808129.t.8,449.p.30996,Calvin Ridley,WR,22.7
2,449.l.808129.t.8,449.p.31856,Josh Jacobs,RB,13.1
2,449.l.808129.t.8,449.p.34047,Rachaad White,RB,2.8
2,449.l.808129.t.8,449.p.30213,Jonnu Smith,TE,8.3
2,449.l.808129.t.8,449.p.32685,Jerry Jeudy,WR,9.8
2,449.l.808129.t.8,449.p.30125,Deshaun Watson,QB,15.44
2,449.l.808129.t.8,449.p.41010,Jaylen Wright,RB,0.4
2,449.l.808129.t.8,449.p.25785,Russell Wilson,QB,0.0
2,449.l.808129.t.8,449.p.40041,Jaxon Smith-Njigba,WR,17.7
2,449.l.808129.t.8,449.p.40911,Keon Coleman,WR,0.0
2,449.l.808129.t.8,449.p.40889,Michael Penix Jr.,QB,0.0
2,449.l.808129.t.8,449.p.40095,Tank Bigsby,RB,0.0
2,449.l.808129.t.8,449.p.33537,Evan McPherson,K,16.0
2,449.l.808129.t.8,449.p.100011,Colts,DEF,3.0
2,449.l.808129.t.1,449.p.7200,Aaron Rodgers,QB,15.14
2,449.l.808129.t.1,449.p.31896,DK Metcalf,WR,23.9
2,449.l.808129.t.1,449.p.34104,Khalil Shakir,WR,8.1
2,449.l.808129.t.1,449.p.33413,Travis Etienne Jr.,RB,13.3
2,449.l.808129.t.1,449.p.40059,Jahmyr Gibbs,RB,14.1
2,449.l.808129.t.1,449.p.31019,Dallas Goedert,TE,5.3
2,449.l.808129.t.1,449.p.40118,De'Von Achane,RB,26.0
2,449.l.808129.t.1,449.p.30971,Baker Mayfield,QB,19.8
2,449.l.808129.t.1,449.p.34659,Rashid Shaheed,WR,18.9
2,449.l.808129.t.1,449.p.40696,Jaleel McLaughlin,RB,0.6
2,449.l.808129.t.1,449.p.33971,Jahan Dotson,WR,1.1
2,449.l.808129.t.1,449.p.31840,T.J. Hockenson,TE,0.0
2,449.l.808129.t.1,449.p.40892,Ricky Pearsall,WR,0.0
2,449.l.808129.t.1,449.p.24967,Tyrod Taylor,QB,0.0
2,449.l.808129.t.1,449.p.34344,Cameron Dicker,K,10.0
2,449.l.808129.t.1,449.p.100034,Texans,DEF,15.0
2,449.l.808129.t.15,449.p.40900,Caleb Williams,QB,9.36
2,449.l.808129.t.15,449.p.28392,Amari Cooper,WR,2.6
2,449.l.808129.t.15,449.p.31908,Terry McLaurin,WR,5.2
2,449.l.808129.t.15,449.p.30161,Joe Mixon,RB,6.5
2,449.l.808129.t.15,449.p.30218,James Conner,RB,18.9
2,449.l.808129.t.15,449.p.33392,Kyle Pitts Sr.,TE,3.5
2,449.l.808129.t.15,449.p.33412,Najee Harris,RB,7.9
2,449.l.808129.t.15,449.p.9265,Matthew Stafford,QB,6.64
2,449.l.808129.t.15,449.p.40119,Tyjae Spears,RB,4.1
2,449.l.808129.t.15,449.p.32798,Gabe Davis,WR,5.8
2,449.l.808129.t.15,449.p.40926,Jonathon Brooks,RB,0.0
2,449.l.808129.t.15,449.p.27590,Jimmy Garoppolo,QB,0.0
2,449.l.808129.t.15,449.p.32523,Greg Dortch,WR,2.1
2,449.l.808129.t.15,449.p.40819,Brandon Aubrey,K,17.0
2,449.l.808129.t.15,449.p.100023,Steelers,DEF,14.0
2,449.l.808129.t.15,449.p.100033,Ravens,DEF,7.0
2,449.l.808129.t.2,449.p.32671,Joe Burrow,QB,17.22
2,449.l.808129.t.2,449.p.32692,Justin Jefferson,WR,21.3
2,449.l.808129.t.2,449.p.29360,Demarcus Robinson,WR,6.0
2,449.l.808129.t.2,449.p.33996,Kenneth Walker III,RB,0.0
2,449.l.808129.t.2,449.p.34112,Jerome Ford,RB,6.9
2,449.l.808129.t.2,449.p.34099,Chig Okonkwo,TE,3.1
2,449.l.808129.t.2,449.p.34019,James Cook III,RB,28.0
2,449.l.808129.t.2,449.p.26662,Geno Smith,QB,17.88
2,449.l.808129.t.2,449.p.40042,Jordan Addison,WR,0.0
2,449.l.808129.t.2,449.p.40074,Luke Musgrave,TE,1.1
2,449.l.808129.t.2,449.p.30120,Mike Williams,WR,2.4
2,449.l.808129.t.2,449.p.30202,D'Onta Foreman,RB,5.6
2,449.l.808129.t.2,449.p.32138,Jake Browning,QB,0.0
2,449.l.808129.t.2,449.p.31107,Dalton Schultz,TE,3.1
2,449.l.808129.t.2,449.p.29792,Ka'imi Fairbairn,K,20.0
2,449.l.808129.t.2,449.p.100003,Bears,DEF,6.0
2,449.l.808129.t.10,449.p.40029,Bryce Young,QB,2.96
2,449.l.808129.t.10,449.p.33500,Amon-Ra St. Brown,WR,17.4
2,449.l.808129.t.10,449.p.30182,Cooper Kupp,WR,5.7
2,449.l.808129.t.10,449.p.34207,Isiah Pacheco,RB,13.6
2,449.l.808129.t.10,449.p.31906,Devin Singletary,RB,14.0
2,449.l.808129.t.10,449.p.32713,Cole Kmet,TE,4.7
2,449.l.808129.t.10,449.p.30994,DJ Moore,WR,8.3
2,449.l.808129.t.10,449.p.40068,Will Levis,QB,12.48
2,449.l.808129.t.10,449.p.30973,Sam Darnold,QB,20.92
2,449.l.808129.t.10,449.p.31898,Diontae Johnson,WR,3.0
2,449.l.808129.t.10,449.p.30423,Austin Ekeler,RB,10.0
2,449.l.808129.t.10,449.p.34125,Ty Chandler,RB,8.2
2,449.l.808129.t.10,449.p.40980,Ray Davis,RB,3.3
2,449.l.808129.t.10,449.p.34008,Alec Pierce,WR,14.1
2,449.l.808129.t.10,449.p.30346,Harrison Butker,K,10.0
2,449.l.808129.t.10,449.p.100006,Cowboys,DEF,1.0
2,449.l.808129.t.7,449.p.40896,Jayden Daniels,QB,13.44
2,449.l.808129.t.7,449.p.33965,Garrett Wilson,WR,8.2
2,449.l.808129.t.7,449.p.27535,Mike Evans,WR,5.7
2,449.l.808129.t.7,449.p.30972,Saquon Barkley,RB,15.6
2,449.l.808129.t.7,449.p.30180,Alvin Kamara,RB,43.0
2,449.l.808129.t.7,449.p.40878,Brock Bowers,TE,14.3
2,449.l.808129.t.7,449.p.33967,Jameson Williams,WR,11.9
2,449.l.808129.t.7,449.p.32010,Gardner Minshew,QB,13.94
2,449.l.808129.t.7,449.p.40881,Drake Maye,QB,0.0
2,449.l.808129.t.7,449.p.34107,Tyler Allgeier,RB,7.0
2,449.l.808129.t.7,449.p.27548,Brandin Cooks,WR,2.6
2,449.l.808129.t.7,449.p.33538,Kenneth Gainwell,RB,0.6
2,449.l.808129.t.7,449.p.34100,Sam Howell,QB,0.0
2,449.l.808129.t.7,449.p.32846,K.J. Osborn,WR,1.2
2,449.l.808129.t.7,449.p.30266,Jake Elliott,K,7.0
2,449.l.808129.t.7,449.p.100021,Eagles,DEF,1.0
2,449.l.808129.t.13,449.p.33389,Trevor Lawrence,QB,13.3
2,449.l.808129.t.13,449.p.33393,Ja'Marr Chase,WR,5.5
2,449.l.808129.t.13,449.p.33394,Jaylen Waddle,WR,6.5
2,449.l.808129.t.13,449.p.29279,Derrick Henry,RB,16.1
2,449.l.808129.t.13,449.p.31905,David Montgomery,RB,15.0
2,449.l.808129.t.13,449.p.30259,George Kittle,TE,17.1
2,449.l.808129.t.13,449.p.34007,George Pickens,WR,3.9
2,449.l.808129.t.13,449.p.33399,Justin Fields,QB,11.38
2,449.l.808129.t.13,449.p.40875,Bo Nix,QB,10.34
2,449.l.808129.t.13,449.p.31005,Nick Chubb,RB,0.0
2,449.l.808129.t.13,449.p.34088,Romeo Doubs,WR,7.7
2,449.l.808129.t.13,449.p.40222,DeMario Douglas,WR,0.0
2,449.l.808129.t.13,449.p.26753,Kyle Juszczyk,RB,3.4
2,449.l.808129.t.13,449.p.31012,Mike Gesicki,TE,12.6
2,449.l.808129.t.13,449.p.31199,Jason Sanders,K,4.0
2,449.l.808129.t.13,449.p.100028,Commanders,DEF,4.0
2,449.l.808129.t.4,449.p.30123,Patrick Mahomes,QB,14.94
2,449.l.808129.t.4,449.p.32695,Brandon Aiyuk,WR,6.3
2,449.l.808129.t.4,449.p.30197,Chris Godwin Jr.,WR,21.2
2,449.l.808129.t.4,449.p.33991,Breece Hall,RB,20.9
2,449.l.808129.t.4,449.p.34320,Jordan Mason,RB,16.9
2,449.l.808129.t.4,449.p.32803,Colby Parkinson,TE,1.7
2,449.l.808129.t.4,449.p.40883,Brian Thomas Jr.,WR,10.4
2,449.l.808129.t.4,449.p.29369,Dak Prescott,QB,14.92
