week,team_key,player_key,player_name,display_position,points
1,423.l.168824.t.2,423.p.33415,Rashod Bateman,WR,5.0
1,423.l.168824.t.2,423.p.34112,Jerome Ford,RB,1.6
1,423.l.168824.t.2,423.p.29269,Hunter Henry,TE,14.1
1,423.l.168824.t.2,423.p.40742,Sean Tucker,RB,3.4
1,423.l.168824.t.2,423.p.34008,Alec Pierce,WR,1.0
1,423.l.168824.t.2,423.p.26534,Justin Tucker,K,5.0
1,423.l.168824.t.2,423.p.100017,Patriots,DEF,6.0
1,423.l.168824.t.10,423.p.25785,Russell Wilson,QB,15.18
1,423.l.168824.t.10,423.p.33394,Jaylen Waddle,WR,9.8
1,423.l.168824.t.10,423.p.32798,Gabe Davis,WR,4.2
1,423.l.168824.t.10,423.p.33413,Travis Etienne Jr.,RB,18.9
1,423.l.168824.t.10,423.p.30161,Joe Mixon,RB,8.8
1,423.l.168824.t.10,423.p.30142,David Njoku,TE,3.4
1,423.l.168824.t.10,423.p.34054,Brian Robinson Jr.,RB,13.1
1,423.l.168824.t.10,423.p.32696,Jordan Love,QB,23.0
1,423.l.168824.t.10,423.p.33989,Christian Watson,WR,0.0
1,423.l.168824.t.10,423.p.25718,Ryan Tannehill,QB,5.42
1,423.l.168824.t.10,423.p.29238,Ezekiel Elliott,RB,4.8
1,423.l.168824.t.10,423.p.32685,Jerry Jeudy,WR,0.0
1,423.l.168824.t.10,423.p.40041,Jaxon Smith-Njigba,WR,2.8
1,423.l.168824.t.10,423.p.28654,Raheem Mostert,RB,12.0
1,423.l.168824.t.10,423.p.30426,Younghoe Koo,K,7.0
1,423.l.168824.t.10,423.p.100004,Bengals,DEF,7.0
1,423.l.168824.t.5,423.p.31002,Lamar Jackson,QB,7.56
1,423.l.168824.t.5,423.p.32692,Justin Jefferson,WR,19.5
1,423.l.168824.t.5,423.p.26699,Keenan Allen,WR,11.2
1,423.l.168824.t.5,423.p.30227,Samaje Perine,RB,9.8
1,423.l.168824.t.5,423.p.40075,Zach Charbonnet,RB,1.1
1,423.l.168824.t.5,423.p.33443,Pat Freiermuth,TE,6.8
1,423.l.168824.t.5,423.p.30150,Zay Jones,WR,14.0
1,423.l.168824.t.5,423.p.25812,Kirk Cousins,QB,17.46
1,423.l.168824.t.5,423.p.32003,Darius Slayton,WR,3.0
1,423.l.168824.t.5,423.p.40162,Roschon Johnson,RB,14.5
1,423.l.168824.t.5,423.p.34440,Justyn Ross,WR,1.1
1,423.l.168824.t.5,423.p.34078,Zamir White,RB,1.2
1,423.l.168824.t.5,423.p.32857,Donovan Peoples-Jones,WR,1.7
1,423.l.168824.t.5,423.p.40169,Evan Hull,RB,1.2
1,423.l.168824.t.5,423.p.27120,Brandon McManus,K,8.0
1,423.l.168824.t.5,423.p.100027,Buccaneers,DEF,9.0
1,423.l.168824.t.8,423.p.30125,Deshaun Watson,QB,21.66
1,423.l.168824.t.8,423.p.30996,Calvin Ridley,WR,20.1
1,423.l.168824.t.8,423.p.26650,DeAndre Hopkins,WR,10.0
1,423.l.168824.t.8,423.p.29279,Derrick Henry,RB,12.9
1,423.l.168824.t.8,423.p.34063,Dameon Pierce,RB,5.7
1,423.l.168824.t.8,423.p.31107,Dalton Schultz,TE,1.4
1,423.l.168824.t.8,423.p.27540,Odell Beckham Jr.,WR,4.7
1,423.l.168824.t.8,423.p.32675,Tua Tagovailoa,QB,28.14
1,423.l.168824.t.8,423.p.34218,Brock Purdy,QB,16.8
1,423.l.168824.t.8,423.p.40118,De'Von Achane,RB,0.0
1,423.l.168824.t.8,423.p.31012,Mike Gesicki,TE,5.1
1,423.l.168824.t.8,423.p.24822,Andy Dalton,QB,0.0
1,423.l.168824.t.8,423.p.31051,Michael Gallup,WR,1.5
1,423.l.168824.t.8,423.p.31180,Braxton Berrios,WR,5.7
1,423.l.168824.t.8,423.p.26800,Dustin Hopkins,K,12.0
1,423.l.168824.t.8,423.p.100015,Dolphins,DEF,2.0
1,423.l.168824.t.1,423.p.29235,Jared Goff,QB,14.02
1,423.l.168824.t.1,423.p.28534,Stefon Diggs,WR,21.2
1,423.l.168824.t.1,423.p.33500,Amon-Ra St. Brown,WR,16.1
1,423.l.168824.t.1,423.p.31856,Josh Jacobs,RB,8.1
1,423.l.168824.t.1,423.p.32705,D'Andre Swift,RB,0.8
1,423.l.168824.t.1,423.p.28592,Darren Waller,TE,5.1
1,423.l.168824.t.1,423.p.31857,Hollywood Brown,WR,7.2
1,423.l.168824.t.1,423.p.34009,Skyy Moore,WR,0.4
1,423.l.168824.t.1,423.p.34107,Tyler Allgeier,RB,22.9
1,423.l.168824.t.1,423.p.28839,Taylor Heinicke,QB,0.0
1,423.l.168824.t.1,423.p.33477,Nico Collins,WR,11.0
1,423.l.168824.t.1,423.p.40051,Quentin Johnston,WR,1.9
1,423.l.168824.t.1,423.p.26652,Cordarrelle Patterson,RB,0.0
1,423.l.168824.t.1,423.p.27560,Teddy Bridgewater,QB,0.0
1,423.l.168824.t.1,423.p.33781,Riley Patterson,K,3.0
1,423.l.168824.t.1,423.p.100023,Steelers,DEF,4.0
1,423.l.168824.t.4,423.p.30123,Patrick Mahomes,QB,20.54
1,423.l.168824.t.4,423.p.33393,Ja'Marr Chase,WR,6.6
1,423.l.168824.t.4,423.p.33971,Jahan Dotson,WR,6.5
1,423.l.168824.t.4,423.p.31885,Miles Sanders,RB,9.8
1,423.l.168824.t.4,423.p.31905,David Montgomery,RB,13.4
1,423.l.168824.t.4,423.p.40048,Dalton Kincaid,TE,4.6
1,423.l.168824.t.4,423.p.32727,Van Jefferson,WR,4.4
1,423.l.168824.t.4,423.p.29369,Dak Prescott,QB,6.32
1,423.l.168824.t.4,423.p.29288,Tyler Boyd,WR,2.0
1,423.l.168824.t.4,423.p.40108,Kendre Miller,RB,0.0
1,423.l.168824.t.4,423.p.34088,Romeo Doubs,WR,16.6
1,423.l.168824.t.4,423.p.31882,Irv Smith Jr.,TE,3.2
1,423.l.168824.t.4,423.p.40196,Chase Brown,RB,0.0
1,423.l.168824.t.4,423.p.33452,Kyle Trask,QB,0.0
1,423.l.168824.t.4,423.p.34344,Cameron Dicker,K,12.0
1,423.l.168824.t.4,423.p.100006,Cowboys,DEF,37.0
1,423.l.168824.t.12,423.p.31838,Daniel Jones,QB,6.46
1,423.l.168824.t.12,423.p.33966,Chris Olave,WR,15.2
1,423.l.168824.t.12,423.p.30994,DJ Moore,WR,3.5
1,423.l.168824.t.12,423.p.40059,Jahmyr Gibbs,RB,7.0
1,423.l.168824.t.12,423.p.31934,Alexander Mattison,RB,11.9
1,423.l.168824.t.12,423.p.33392,Kyle Pitts Sr.,TE,5.4
1,423.l.168824.t.12,423.p.31017,Christian Kirk,WR,1.4
1,423.l.168824.t.12,423.p.40040,Anthony Richardson Sr.,QB,21.92
1,423.l.168824.t.12,423.p.33605,Khalil Herbert,RB,9.9
1,423.l.168824.t.12,423.p.27548,Brandin Cooks,WR,3.2
1,423.l.168824.t.12,423.p.33582,Elijah Mitchell,RB,1.0
1,423.l.168824.t.12,423.p.31919,Damien Harris,RB,2.9
1,423.l.168824.t.12,423.p.33422,Elijah Moore,WR,7.7
1,423.l.168824.t.12,423.p.33798,Deon Jackson,RB,1.3
1,423.l.168824.t.12,423.p.33537,Evan McPherson,K,4.0
1,423.l.168824.t.12,423.p.100002,Bills,DEF,5.0
1,423.l.168824.t.11,423.p.33389,Trevor Lawrence,QB,18.74
1,423.l.168824.t.11,423.p.33963,Drake London,WR,0.0
1,423.l.168824.t.11,423.p.40063,Jayden Reed,WR,5.6
1,423.l.168824.t.11,423.p.30972,Saquon Barkley,RB,7.8
1,423.l.168824.t.11,423.p.30423,Austin Ekeler,RB,24.4
1,423.l.168824.t.11,423.p.30136,Evan Engram,TE,7.4
1,423.l.168824.t.11,423.p.34125,Ty Chandler,RB,2.3
1,423.l.168824.t.11,423.p.40090,Marvin Mims Jr.,WR,1.9
1,423.l.168824.t.11,423.p.40128,Jalin Hyatt,WR,0.0
1,423.l.168824.t.11,423.p.40084,Rashee Rice,WR,10.1
1,423.l.168824.t.11,423.p.30973,Sam Darnold,QB,-0.2
1,423.l.168824.t.11,423.p.31141,Mike White,QB,0.0
1,423.l.168824.t.11,423.p.40188,Clayton Tune,QB,0.0
1,423.l.168824.t.11,423.p.40240,Deuce Vaughn,RB,0.8
1,423.l.168824.t.11,423.p.28378,Jason Myers,K,8.0
1,423.l.168824.t.11,423.p.100018,Saints,DEF,10.0
1,423.l.168824.t.16,423.p.26662,Geno Smith,QB,9.08
1,423.l.168824.t.16,423.p.33965,Garrett Wilson,WR,11.9
1,423.l.168824.t.16,423.p.31868,Deebo Samuel,WR,8.8
1,423.l.168824.t.16,423.p.31005,Nick Chubb,RB,14.7
1,423.l.168824.t.16,423.p.33412,Najee Harris,RB,4.3
1,423.l.168824.t.16,423.p.32713,Cole Kmet,TE,6.9
1,423.l.168824.t.16,423.p.28457,Tyler Lockett,WR,2.0
1,423.l.168824.t.16,423.p.40039,Zay Flowers,WR,13.2
1,423.l.168824.t.16,423.p.30199,Kareem Hunt,RB,0.0
1,423.l.168824.t.16,423.p.34042,Malik Willis,QB,0.0
1,423.l.168824.t.16,423.p.40068,Will Levis,QB,0.0
1,423.l.168824.t.16,423.p.26664,Robert Woods,WR,8.7
1,423.l.168824.t.16,423.p.31104,Chase Edmonds,RB,0.8
1,423.l.168824.t.16,423.p.33445,Tutu Atwell,WR,14.9
1,423.l.168824.t.16,423.p.31199,Jason Sanders,K,14.0
1,423.l.168824.t.16,423.p.100025,49ers,DEF,13.0
1,423.l.168824.t.7,423.p.33399,Justin Fields,QB,15.54
1,423.l.168824.t.7,423.p.31883,A.J. Brown,WR,11.4
1,423.l.168824.t.7,423.p.31896,DK Metcalf,WR,12.2
1,423.l.168824.t.7,423.p.40055,Bijan Robinson,RB,17.3
1,423.l.168824.t.7,423.p.30247,Jamaal Williams,RB,6.2
1,423.l.168824.t.7,423.p.31019,Dallas Goedert,TE,0.0
1,423.l.168824.t.7,423.p.33538,Kenneth Gainwell,RB,9.4
1,423.l.168824.t.7,423.p.27590,Jimmy Garoppolo,QB,16.1
1,423.l.168824.t.7,423.p.31268,Allen Lazard,WR,5.6
1,423.l.168824.t.7,423.p.33514,Chuba Hubbard,RB,7.9
1,423.l.168824.t.7,423.p.33967,Jameson Williams,WR,0.0
1,423.l.168824.t.7,423.p.31424,Gus Edwards,RB,5.2
1,423.l.168824.t.7,423.p.31888,Mecole Hardman Jr.,WR,0.0
1,423.l.168824.t.7,423.p.40504,Tyson Bagent,QB,0.0
1,423.l.168824.t.7,423.p.30266,Jake Elliott,K,18.0
1,423.l.168824.t.7,423.p.100026,Seahawks,DEF,1.0
1,423.l.168824.t.6,423.p.33975,Kenny Pickett,QB,11.68
1,423.l.168824.t.6,423.p.33398,DeVonta Smith,WR,14.2
1,423.l.168824.t.6,423.p.31898,Diontae Johnson,WR,6.3
1,423.l.168824.t.6,423.p.27624,Jerick McKinnon,RB,1.5
1,423.l.168824.t.6,423.p.33423,Javonte Williams,RB,7.7
1,423.l.168824.t.6,423.p.34085,Jake Ferguson,TE,2.1
1,423.l.168824.t.6,423.p.33973,Treylon Burks,WR,3.7
1,423.l.168824.t.6,423.p.27564,Derek Carr,QB,15.6
1,423.l.168824.t.6,423.p.26686,Travis Kelce,TE,0.0
1,423.l.168824.t.6,423.p.32877,Isaiah Hodgins,WR,0.9
1,423.l.168824.t.6,423.p.31891,Parris Campbell,WR,0.7
1,423.l.168824.t.6,423.p.32010,Gardner Minshew,QB,0.0
1,423.l.168824.t.6,423.p.32846,K.J. Osborn,WR,4.6
1,423.l.168824.t.6,423.p.33100,Rico Dowdle,RB,2.4
1,423.l.168824.t.6,423.p.32858,Tyler Bass,K,13.0
1,423.l.168824.t.6,423.p.100020,Jets,DEF,20.0
1,423.l.168824.t.13,423.p.7200,Aaron Rodgers,QB,0.0
1,423.l.168824.t.13,423.p.29399,Tyreek Hill,WR,39.0
1,423.l.168824.t.13,423.p.33437,Rondale Moore,WR,6.0
1,423.l.168824.t.13,423.p.40119,Tyjae Spears,RB,3.3
1,423.l.168824.t.13,423.p.33991,Breece Hall,RB,15.2
1,423.l.168824.t.13,423.p.40074,Luke Musgrave,TE,6.5
1,423.l.168824.t.13,423.p.30153,Curtis Samuel,WR,8.5
1,423.l.168824.t.13,423.p.34007,George Pickens,WR,6.1
1,423.l.168824.t.13,423.p.30182,Cooper Kupp,WR,0.0
1,423.l.168824.t.13,423.p.32711,Jonathan Taylor,RB,0.0
1,423.l.168824.t.13,423.p.26658,Zach Ertz,TE,5.1
1,423.l.168824.t.13,423.p.31981,Hunter Renfrow,WR,0.0
1,423.l.168824.t.13,423.p.32782,Joshua Kelley,RB,15.1
1,423.l.168824.t.13,423.p.8432,Nick Folk,K,18.0
1,423.l.168824.t.13,423.p.100012,Chiefs,DEF,4.0
1,423.l.168824.t.13,423.p.100024,Chargers,DEF,0.0
1,423.l.168824.t.3,423.p.32671,Joe Burrow,QB,3.18
1,423.l.168824.t.3,423.p.31908,Terry McLaurin,WR,4.1
1,423.l.168824.t.3,423.p.31010,Courtland Sutton,WR,11.2
1,423.l.168824.t.3,423.p.32722,Cam Akers,RB,8.9
1,423.l.168824.t.3,423.p.32725,J.K. Dobbins,RB,10.7
1,423.l.168824.t.3,423.p.34095,Isaiah Likely,TE,0.9
1,423.l.168824.t.3,423.p.34207,Isiah Pacheco,RB,7.4
1,423.l.168824.t.3,423.p.40029,Bryce Young,QB,9.54
1,423.l.168824.t.3,423.p.31056,Mark Andrews,TE,0.0
1,423.l.168824.t.3,423.p.29281,Michael Thomas,WR,8.6
1,423.l.168824.t.3,423.p.33408,Kadarius Toney,WR,0.5
1,423.l.168824.t.3,423.p.40030,C.J. Stroud,QB,10.18
1,423.l.168824.t.3,423.p.30997,Rashaad Penny,RB,0.0
1,423.l.168824.t.3,423.p.40095,Tank Bigsby,RB,5.3
1,423.l.168824.t.3,423.p.25881,Greg Zuerlein,K,11.0
1,423.l.168824.t.3,423.p.100007,Broncos,DEF,3.0
2,423.l.168824.t.15,423.p.9265,Matthew Stafford,QB,15.98
2,423.l.168824.t.15,423.p.27535,Mike Evans,WR,26.1
2,423.l.168824.t.15,423.p.32695,Brandon Aiyuk,WR,5.8
2,423.l.168824.t.15,423.p.33508,Rhamondre Stevenson,RB,13.5
2,423.l.168824.t.15,423.p.30218,James Conner,RB,16.6
2,423.l.168824.t.15,423.p.30259,George Kittle,TE,4.5
2,423.l.168824.t.15,423.p.32732,A.J. Dillon,RB,6.8
2,423.l.168824.t.15,423.p.34030,Desmond Ridder,QB,22.38
2,423.l.168824.t.15,423.p.32704,Michael Pittman Jr.,WR,9.6
2,423.l.168824.t.15,423.p.30154,Dalvin Cook,RB,-0.3
2,423.l.168824.t.15,423.p.31833,Kyler Murray,QB,0.0
2,423.l.168824.t.15,423.p.30175,JuJu Smith-Schuster,WR,5.3
2,423.l.168824.t.15,423.p.40064,Sam LaPorta,TE,8.8
2,423.l.168824.t.15,423.p.24822,Andy Dalton,QB,0.0
2,423.l.168824.t.15,423.p.31137,Daniel Carlson,K,5.0
2,423.l.168824.t.15,423.p.100021,Eagles,DEF,7.0
2,423.l.168824.t.14,423.p.33403,Mac Jones,QB,14.74
2,423.l.168824.t.14,423.p.32703,Tee Higgins,WR,24.9
2,423.l.168824.t.14,423.p.40168,Puka Nacua,WR,22.6
2,423.l.168824.t.14,423.p.34047,Rachaad White,RB,18.8
2,423.l.168824.t.14,423.p.32736,Antonio Gibson,RB,6.8
2,423.l.168824.t.14,423.p.30157,Gerald Everett,TE,6.2
2,423.l.168824.t.14,423.p.30120,Mike Williams,WR,12.6
2,423.l.168824.t.14,423.p.32676,Justin Herbert,QB,22.2
2,423.l.168824.t.14,423.p.28392,Amari Cooper,WR,12.5
2,423.l.168824.t.14,423.p.30295,Aaron Jones Sr.,RB,0.0
2,423.l.168824.t.14,423.p.34100,Sam Howell,QB,21.26
2,423.l.168824.t.14,423.p.30180,Alvin Kamara,RB,0.0
2,423.l.168824.t.14,423.p.29325,Jacoby Brissett,QB,0.0
2,423.l.168824.t.14,423.p.32702,Clyde Edwards-Helaire,RB,2.7
2,423.l.168824.t.14,423.p.30346,Harrison Butker,K,5.0
2,423.l.168824.t.14,423.p.100028,Commanders,DEF,10.0
2,423.l.168824.t.9,423.p.30977,Josh Allen,QB,23.66
2,423.l.168824.t.9,423.p.27581,Davante Adams,WR,17.4
2,423.l.168824.t.9,423.p.27277,Adam Thielen,WR,16.9
2,423.l.168824.t.9,423.p.30121,Christian McCaffrey,RB,21.0
2,423.l.168824.t.9,423.p.34019,James Cook III,RB,17.9
2,423.l.168824.t.9,423.p.29344,Tyler Higbee,TE,2.7
2,423.l.168824.t.9,423.p.34447,Jaylen Warren,RB,10.6
2,423.l.168824.t.9,423.p.30248,Joshua Dobbs,QB,25.22
2,423.l.168824.t.9,423.p.32231,Jakobi Meyers,WR,0.0
2,423.l.168824.t.9,423.p.32843,Darnell Mooney,WR,0.0
2,423.l.168824.t.9,423.p.34659,Rashid Shaheed,WR,8.3
2,423.l.168824.t.9,423.p.31928,Dawson Knox,TE,8.5
2,423.l.168824.t.9,423.p.34120,Kyren Williams,RB,25.0
2,423.l.168824.t.9,423.p.9526,Graham Gano,K,7.0
2,423.l.168824.t.9,423.p.100033,Ravens,DEF,3.0
2,423.l.168824.t.9,423.p.100009,Packers,DEF,3.0
2,423.l.168824.t.2,423.p.32723,Jalen Hurts,QB,26.22
2,423.l.168824.t.2,423.p.32687,CeeDee Lamb,WR,19.8
2,423.l.168824.t.2,423.p.30197,Chris Godwin Jr.,WR,8.3
2,423.l.168824.t.2,423.p.31960,Tony Pollard,RB,16.4
2,423.l.168824.t.2,423.p.33996,Kenneth Walker III,RB,17.9
2,423.l.168824.t.2,423.p.31840,T.J. Hockenson,TE,22.1
2,423.l.168824.t.2,423.p.40042,Jordan Addison,WR,14.7
2,423.l.168824.t.2,423.p.30971,Baker Mayfield,QB,18.38
2,423.l.168824.t.2,423.p.30614,Taysom Hill,TE,8.22
2,423.l.168824.t.2,423.p.33415,Rashod Bateman,WR,3.3
2,423.l.168824.t.2,423.p.34112,Jerome Ford,RB,22.6
2,423.l.168824.t.2,423.p.29269,Hunter Henry,TE,14.2
2,423.l.168824.t.2,423.p.40742,Sean Tucker,RB,0.7
2,423.l.168824.t.2,423.p.34008,Alec Pierce,WR,3.8
2,423.l.168824.t.2,423.p.26534,Justin Tucker,K,11.0
2,423.l.168824.t.2,423.p.100017,Patriots,DEF,5.0
2,423.l.168824.t.10,423.p.25785,Russell Wilson,QB,26.92
2,423.l.168824.t.10,423.p.33394,Jaylen Waddle,WR,10.4
2,423.l.168824.t.10,423.p.32685,Jerry Jeudy,WR,4.0
2,423.l.168824.t.10,423.p.33413,Travis Etienne Jr.,RB,5.2
2,423.l.168824.t.10,423.p.30161,Joe Mixon,RB,11.5
2,423.l.168824.t.10,423.p.30142,David Njoku,TE,4.8
2,423.l.168824.t.10,423.p.32798,Gabe Davis,WR,18.2
2,423.l.168824.t.10,423.p.32696,Jordan Love,QB,20.34
2,423.l.168824.t.10,423.p.34054,Brian Robinson Jr.,RB,27.9
2,423.l.168824.t.10,423.p.33989,Christian Watson,WR,0.0
2,423.l.168824.t.10,423.p.25718,Ryan Tannehill,QB,21.04
2,423.l.168824.t.10,423.p.29238,Ezekiel Elliott,RB,1.3
2,423.l.168824.t.10,423.p.28654,Raheem Mostert,RB,25.2
2,423.l.168824.t.10,423.p.30426,Younghoe Koo,K,13.0
2,423.l.168824.t.10,423.p.100019,Giants,DEF,-1.0
2,423.l.168824.t.10,423.p.100004,Bengals,DEF,6.0
2,423.l.168824.t.5,423.p.31002,Lamar Jackson,QB,22.88
2,423.l.168824.t.5,423.p.32692,Justin Jefferson,WR,19.4
2,423.l.168824.t.5,423.p.26699,Keenan Allen,WR,27.1
2,423.l.168824.t.5,423.p.30227,Samaje Perine,RB,3.9
2,423.l.168824.t.5,423.p.40162,Roschon Johnson,RB,5.2
2,423.l.168824.t.5,423.p.33443,Pat Freiermuth,TE,0.7
2,423.l.168824.t.5,423.p.30150,Zay Jones,WR,0.0
2,423.l.168824.t.5,423.p.25812,Kirk Cousins,QB,28.56
2,423.l.168824.t.5,423.p.40075,Zach Charbonnet,RB,4.0
2,423.l.168824.t.5,423.p.32003,Darius Slayton,WR,7.7
2,423.l.168824.t.5,423.p.34440,Justyn Ross,WR,0.0
2,423.l.168824.t.5,423.p.34078,Zamir White,RB,0.2
2,423.l.168824.t.5,423.p.32857,Donovan Peoples-Jones,WR,1.2
2,423.l.168824.t.5,423.p.40041,Jaxon Smith-Njigba,WR,5.9
2,423.l.168824.t.5,423.p.27120,Brandon McManus,K,10.0
2,423.l.168824.t.5,423.p.100027,Buccaneers,DEF,17.0
2,423.l.168824.t.8,423.p.30125,Deshaun Watson,QB,12.6
2,423.l.168824.t.8,423.p.30996,Calvin Ridley,WR,4.2
2,423.l.168824.t.8,423.p.26650,DeAndre Hopkins,WR,6.0
2,423.l.168824.t.8,423.p.29279,Derrick Henry,RB,17.0
2,423.l.168824.t.8,423.p.34063,Dameon Pierce,RB,4.5
2,423.l.168824.t.8,423.p.31012,Mike Gesicki,TE,5.8
2,423.l.168824.t.8,423.p.27540,Odell Beckham Jr.,WR,4.4
2,423.l.168824.t.8,423.p.32675,Tua Tagovailoa,QB,13.26
2,423.l.168824.t.8,423.p.31107,Dalton Schultz,TE,5.4
2,423.l.168824.t.8,423.p.34218,Brock Purdy,QB,14.74
2,423.l.168824.t.8,423.p.40118,De'Von Achane,RB,1.4
2,423.l.168824.t.8,423.p.31051,Michael Gallup,WR,0.8
2,423.l.168824.t.8,423.p.31180,Braxton Berrios,WR,3.8
2,423.l.168824.t.8,423.p.33390,Zach Wilson,QB,11.4
2,423.l.168824.t.8,423.p.26800,Dustin Hopkins,K,9.0
2,423.l.168824.t.8,423.p.100015,Dolphins,DEF,9.0
2,423.l.168824.t.1,423.p.29235,Jared Goff,QB,23.92
2,423.l.168824.t.1,423.p.28534,Stefon Diggs,WR,10.1
2,423.l.168824.t.1,423.p.33500,Amon-Ra St. Brown,WR,11.2
2,423.l.168824.t.1,423.p.31856,Josh Jacobs,RB,7.4
2,423.l.168824.t.1,423.p.34107,Tyler Allgeier,RB,4.8
2,423.l.168824.t.1,423.p.28592,Darren Waller,TE,10.6
2,423.l.168824.t.1,423.p.31857,Hollywood Brown,WR,14.4
2,423.l.168824.t.1,423.p.32705,D'Andre Swift,RB,25.6
2,423.l.168824.t.1,423.p.34009,Skyy Moore,WR,14.5
2,423.l.168824.t.1,423.p.28839,Taylor Heinicke,QB,0.0
2,423.l.168824.t.1,423.p.33477,Nico Collins,WR,24.1
2,423.l.168824.t.1,423.p.40051,Quentin Johnston,WR,1.2
2,423.l.168824.t.1,423.p.27560,Teddy Bridgewater,QB,0.0
2,423.l.168824.t.1,423.p.30230,Josh Reynolds,WR,21.1
2,423.l.168824.t.1,423.p.40296,Blake Grupe,K,8.0
2,423.l.168824.t.1,423.p.100023,Steelers,DEF,26.0
2,423.l.168824.t.4,423.p.30123,Patrick Mahomes,QB,22.2
2,423.l.168824.t.4,423.p.33393,Ja'Marr Chase,WR,5.6
2,423.l.168824.t.4,423.p.33971,Jahan Dotson,WR,3.7
2,423.l.168824.t.4,423.p.31885,Miles Sanders,RB,6.2
2,423.l.168824.t.4,423.p.31905,David Montgomery,RB,11.9
2,423.l.168824.t.4,423.p.40048,Dalton Kincaid,TE,6.8
2,423.l.168824.t.4,423.p.34088,Romeo Doubs,WR,4.0
2,423.l.168824.t.4,423.p.29369,Dak Prescott,QB,19.6
