week,team_key,player_key,player_name,display_position,points
1,461.l.721870.t.12,461.p.41048,Tyrone Tracy Jr.,RB,4.5
1,461.l.721870.t.12,461.p.30142,David Njoku,TE,5.2
1,461.l.721870.t.12,461.p.41825,Tyler Shough,QB,0.0
1,461.l.721870.t.12,461.p.40980,Ray Davis,RB,0.6
1,461.l.721870.t.12,461.p.33998,Wan'Dale Robinson,WR,8.5
1,461.l.721870.t.12,461.p.34088,Romeo Doubs,WR,7.8
1,461.l.721870.t.12,461.p.41902,Woody Marks,RB,0.3
1,461.l.721870.t.12,461.p.41952,Tory Horton,WR,0.0
1,461.l.721870.t.12,461.p.30346,Harrison Butker,K,8.0
1,461.l.721870.t.12,461.p.100007,Broncos,DEF,15.0
1,461.l.721870.t.5,461.p.40881,Drake Maye,QB,16.28
1,461.l.721870.t.5,461.p.33393,Ja'Marr Chase,WR,3.6
1,461.l.721870.t.5,461.p.41808,Matthew Golden,WR,2.6
1,461.l.721870.t.5,461.p.31960,Tony Pollard,RB,7.4
1,461.l.721870.t.5,461.p.32725,J.K. Dobbins,RB,13.8
1,461.l.721870.t.5,461.p.30136,Evan Engram,TE,3.6
1,461.l.721870.t.5,461.p.40075,Zach Charbonnet,RB,10.7
1,461.l.721870.t.5,461.p.29369,Dak Prescott,QB,7.82
1,461.l.721870.t.5,461.p.41002,Will Shipley,RB,2.6
1,461.l.721870.t.5,461.p.33465,Joshua Palmer,WR,8.6
1,461.l.721870.t.5,461.p.40093,Cedric Tillman,WR,13.7
1,461.l.721870.t.5,461.p.34063,Dameon Pierce,RB,0.5
1,461.l.721870.t.5,461.p.41835,Elijah Arroyo,TE,1.2
1,461.l.721870.t.5,461.p.28457,Tyler Lockett,WR,0.0
1,461.l.721870.t.5,461.p.41062,Cam Little,K,15.0
1,461.l.721870.t.5,461.p.100017,Patriots,DEF,7.0
1,461.l.721870.t.6,461.p.30973,Sam Darnold,QB,5.4
1,461.l.721870.t.6,461.p.31883,A.J. Brown,WR,1.3
1,461.l.721870.t.6,461.p.27581,Davante Adams,WR,7.1
1,461.l.721870.t.6,461.p.32711,Jonathan Taylor,RB,11.3
1,461.l.721870.t.6,461.p.34019,James Cook III,RB,18.7
1,461.l.721870.t.6,461.p.26686,Travis Kelce,TE,11.7
1,461.l.721870.t.6,461.p.33967,Jameson Williams,WR,4.6
1,461.l.721870.t.6,461.p.34447,Jaylen Warren,RB,12.9
1,461.l.721870.t.6,461.p.31056,Mark Andrews,TE,1.0
1,461.l.721870.t.6,461.p.40040,Anthony Richardson Sr.,QB,0.0
1,461.l.721870.t.6,461.p.25812,Kirk Cousins,QB,0.0
1,461.l.721870.t.6,461.p.40126,Josh Downs,WR,2.2
1,461.l.721870.t.6,461.p.41907,Dylan Sampson,RB,13.3
1,461.l.721870.t.6,461.p.33989,Christian Watson,WR,0.0
1,461.l.721870.t.6,461.p.34344,Cameron Dicker,K,9.0
1,461.l.721870.t.6,461.p.100021,Eagles,DEF,4.0
1,461.l.721870.t.15,461.p.40900,Caleb Williams,QB,24.2
1,461.l.721870.t.15,461.p.29399,Tyreek Hill,WR,6.0
1,461.l.721870.t.15,461.p.33394,Jaylen Waddle,WR,5.0
1,461.l.721870.t.15,461.p.30218,James Conner,RB,12.4
1,461.l.721870.t.15,461.p.41845,RJ Harvey,RB,7.4
1,461.l.721870.t.15,461.p.26658,Zach Ertz,TE,10.1
1,461.l.721870.t.15,461.p.31908,Terry McLaurin,WR,3.7
1,461.l.721870.t.15,461.p.30123,Patrick Mahomes,QB,26.02
1,461.l.721870.t.15,461.p.32843,Darnell Mooney,WR,0.0
1,461.l.721870.t.15,461.p.40042,Jordan Addison,WR,0.0
1,461.l.721870.t.15,461.p.33100,Rico Dowdle,RB,2.6
1,461.l.721870.t.15,461.p.41293,Jalen Coker,WR,0.0
1,461.l.721870.t.15,461.p.40995,Ja'Tavion Sanders,TE,3.7
1,461.l.721870.t.15,461.p.29325,Jacoby Brissett,QB,0.0
1,461.l.721870.t.15,461.p.40159,Chad Ryland,K,10.0
1,461.l.721870.t.15,461.p.100004,Bengals,DEF,8.0
1,461.l.721870.t.4,461.p.31002,Lamar Jackson,QB,29.36
1,461.l.721870.t.4,461.p.32231,Jakobi Meyers,WR,13.7
1,461.l.721870.t.4,461.p.40877,Xavier Worthy,WR,0.0
1,461.l.721870.t.4,461.p.33514,Chuba Hubbard,RB,16.4
1,461.l.721870.t.4,461.p.34320,Jordan Mason,RB,8.0
1,461.l.721870.t.4,461.p.41799,Tyler Warren,TE,11.4
1,461.l.721870.t.4,461.p.40039,Zay Flowers,WR,24.6
1,461.l.721870.t.4,461.p.32671,Joe Burrow,QB,8.82
1,461.l.721870.t.4,461.p.30182,Cooper Kupp,WR,2.5
1,461.l.721870.t.4,461.p.99001,Travis Hunter,WR,6.3
1,461.l.721870.t.4,461.p.40981,Braelon Allen,RB,6.9
1,461.l.721870.t.4,461.p.40119,Tyjae Spears,RB,0.0
1,461.l.721870.t.4,461.p.30788,Cooper Rush,QB,0.0
1,461.l.721870.t.4,461.p.28188,Chris Boswell,K,14.0
1,461.l.721870.t.4,461.p.100022,Cardinals,DEF,6.0
1,461.l.721870.t.4,461.p.100025,49ers,DEF,9.0
1,461.l.721870.t.10,461.p.25785,Russell Wilson,QB,11.12
1,461.l.721870.t.10,461.p.40899,Malik Nabers,WR,9.6
1,461.l.721870.t.10,461.p.31896,DK Metcalf,WR,10.3
1,461.l.721870.t.10,461.p.41823,TreVeyon Henderson,RB,8.1
1,461.l.721870.t.10,461.p.41881,Kaleb Johnson,RB,-0.2
1,461.l.721870.t.10,461.p.40064,Sam LaPorta,TE,10.9
1,461.l.721870.t.10,461.p.30996,Calvin Ridley,WR,4.7
1,461.l.721870.t.10,461.p.29235,Jared Goff,QB,11.9
1,461.l.721870.t.10,461.p.41043,Spencer Rattler,QB,11.46
1,461.l.721870.t.10,461.p.40084,Rashee Rice,WR,0.0
1,461.l.721870.t.10,461.p.33413,Travis Etienne Jr.,RB,17.1
1,461.l.721870.t.10,461.p.40958,Trey Benson,RB,8.0
1,461.l.721870.t.10,461.p.40911,Keon Coleman,WR,21.2
1,461.l.721870.t.10,461.p.42025,Kyle Monangai,RB,1.6
1,461.l.721870.t.10,461.p.31977,Matt Gay,K,3.0
1,461.l.721870.t.10,461.p.100024,Chargers,DEF,2.0
1,461.l.721870.t.16,461.p.40896,Jayden Daniels,QB,20.12
1,461.l.721870.t.16,461.p.40883,Brian Thomas Jr.,WR,8.5
1,461.l.721870.t.16,461.p.30994,DJ Moore,WR,7.1
1,461.l.721870.t.16,461.p.40059,Jahmyr Gibbs,RB,10.0
1,461.l.721870.t.16,461.p.30423,Austin Ekeler,RB,7.2
1,461.l.721870.t.16,461.p.40048,Dalton Kincaid,TE,12.8
1,461.l.721870.t.16,461.p.31857,Hollywood Brown,WR,14.9
1,461.l.721870.t.16,461.p.31838,Daniel Jones,QB,29.48
1,461.l.721870.t.16,461.p.33412,Najee Harris,RB,1.5
1,461.l.721870.t.16,461.p.41935,Jaydon Blue,RB,0.0
1,461.l.721870.t.16,461.p.41930,Shedeur Sanders,QB,0.0
1,461.l.721870.t.16,461.p.41861,Dillon Gabriel,QB,0.0
1,461.l.721870.t.16,461.p.34095,Isaiah Likely,TE,0.0
1,461.l.721870.t.16,461.p.34008,Alec Pierce,WR,4.1
1,461.l.721870.t.16,461.p.32417,Chase McLaughlin,K,2.0
1,461.l.721870.t.16,461.p.100008,Lions,DEF,0.0
1,461.l.721870.t.1,461.p.30971,Baker Mayfield,QB,22.58
1,461.l.721870.t.1,461.p.40908,Ladd McConkey,WR,10.4
1,461.l.721870.t.1,461.p.28534,Stefon Diggs,WR,8.7
1,461.l.721870.t.1,461.p.41791,Ashton Jeanty,RB,11.0
1,461.l.721870.t.1,461.p.40118,De'Von Achane,RB,15.0
1,461.l.721870.t.1,461.p.33392,Kyle Pitts Sr.,TE,9.4
1,461.l.721870.t.1,461.p.33966,Chris Olave,WR,8.9
1,461.l.721870.t.1,461.p.8795,Joe Flacco,QB,14.2
1,461.l.721870.t.1,461.p.41810,Jaxson Dart,QB,0.0
1,461.l.721870.t.1,461.p.34054,Brian Robinson Jr.,RB,4.2
1,461.l.721870.t.1,461.p.30161,Joe Mixon,RB,0.0
1,461.l.721870.t.1,461.p.40222,DeMario Douglas,WR,7.2
1,461.l.721870.t.1,461.p.40162,Roschon Johnson,RB,0.0
1,461.l.721870.t.1,461.p.31107,Dalton Schultz,TE,4.3
1,461.l.721870.t.1,461.p.29754,Wil Lutz,K,8.0
1,461.l.721870.t.1,461.p.100002,Bills,DEF,0.0
1,461.l.721870.t.7,461.p.32723,Jalen Hurts,QB,24.28
1,461.l.721870.t.7,461.p.33398,DeVonta Smith,WR,3.1
1,461.l.721870.t.7,461.p.33965,Garrett Wilson,WR,19.0
1,461.l.721870.t.7,461.p.29279,Derrick Henry,RB,28.7
1,461.l.721870.t.7,461.p.31905,David Montgomery,RB,6.3
1,461.l.721870.t.7,461.p.31019,Dallas Goedert,TE,7.9
1,461.l.721870.t.7,461.p.41795,Colston Loveland,TE,2.2
1,461.l.721870.t.7,461.p.9265,Matthew Stafford,QB,13.6
1,461.l.721870.t.7,461.p.28654,Raheem Mostert,RB,0.0
1,461.l.721870.t.7,461.p.41010,Jaylen Wright,RB,0.0
1,461.l.721870.t.7,461.p.33538,Kenneth Gainwell,RB,3.8
1,461.l.721870.t.7,461.p.41892,Dont'e Thornton Jr.,WR,5.5
1,461.l.721870.t.7,461.p.31874,Drew Lock,QB,0.0
1,461.l.721870.t.7,461.p.40051,Quentin Johnston,WR,22.4
1,461.l.721870.t.7,461.p.30266,Jake Elliott,K,8.0
1,461.l.721870.t.7,461.p.100009,Packers,DEF,11.0
1,461.l.721870.t.11,461.p.26662,Geno Smith,QB,18.48
1,461.l.721870.t.11,461.p.33477,Nico Collins,WR,4.0
1,461.l.721870.t.11,461.p.40168,Puka Nacua,WR,18.1
1,461.l.721870.t.11,461.p.41900,Bhayshul Tuten,RB,1.1
1,461.l.721870.t.11,461.p.33508,Rhamondre Stevenson,RB,3.7
1,461.l.721870.t.11,461.p.34010,Trey McBride,TE,9.1
1,461.l.721870.t.11,461.p.32703,Tee Higgins,WR,4.8
1,461.l.721870.t.11,461.p.41786,Cam Ward,QB,2.48
1,461.l.721870.t.11,461.p.34659,Rashid Shaheed,WR,6.3
1,461.l.721870.t.11,461.p.31017,Christian Kirk,WR,0.0
1,461.l.721870.t.11,461.p.41824,Luther Burden III,WR,0.2
1,461.l.721870.t.11,461.p.41821,Quinshon Judkins,RB,0.0
1,461.l.721870.t.11,461.p.41840,Tre' Harris,WR,1.6
1,461.l.721870.t.11,461.p.31012,Mike Gesicki,TE,1.9
1,461.l.721870.t.11,461.p.33537,Evan McPherson,K,5.0
1,461.l.721870.t.11,461.p.100020,Jets,DEF,4.0
1,461.l.721870.t.13,461.p.40030,C.J. Stroud,QB,9.72
1,461.l.721870.t.13,461.p.32692,Justin Jefferson,WR,12.8
1,461.l.721870.t.13,461.p.40893,Marvin Harrison Jr.,WR,15.6
1,461.l.721870.t.13,461.p.41807,Omarion Hampton,RB,7.1
1,461.l.721870.t.13,461.p.30180,Alvin Kamara,RB,12.7
1,461.l.721870.t.13,461.p.31840,T.J. Hockenson,TE,3.0
1,461.l.721870.t.13,461.p.31010,Courtland Sutton,WR,15.1
1,461.l.721870.t.13,461.p.40029,Bryce Young,QB,10.16
1,461.l.721870.t.13,461.p.32705,D'Andre Swift,RB,8.0
1,461.l.721870.t.13,461.p.32704,Michael Pittman Jr.,WR,17.0
1,461.l.721870.t.13,461.p.40063,Jayden Reed,WR,12.0
1,461.l.721870.t.13,461.p.30197,Chris Godwin Jr.,WR,0.0
1,461.l.721870.t.13,461.p.30199,Kareem Hunt,RB,3.6
1,461.l.721870.t.13,461.p.41827,Mason Taylor,TE,2.5
1,461.l.721870.t.13,461.p.29792,Ka'imi Fairbairn,K,14.0
1,461.l.721870.t.13,461.p.100016,Vikings,DEF,6.0
1,461.l.721870.t.2,461.p.32696,Jordan Love,QB,15.92
1,461.l.721870.t.2,461.p.32687,CeeDee Lamb,WR,14.5
1,461.l.721870.t.2,461.p.33500,Amon-Ra St. Brown,WR,6.5
1,461.l.721870.t.2,461.p.34207,Isiah Pacheco,RB,3.8
1,461.l.721870.t.2,461.p.30295,Aaron Jones Sr.,RB,14.2
1,461.l.721870.t.2,461.p.29269,Hunter Henry,TE,8.6
1,461.l.721870.t.2,461.p.40090,Marvin Mims Jr.,WR,0.7
1,461.l.721870.t.2,461.p.33399,Justin Fields,QB,29.52
1,461.l.721870.t.2,461.p.40231,Chris Rodriguez Jr.,RB,0.0
1,461.l.721870.t.2,461.p.41864,Kyle Williams,WR,1.7
1,461.l.721870.t.2,461.p.41860,Pat Bryant,WR,0.0
1,461.l.721870.t.2,461.p.41877,Harold Fannin Jr.,TE,10.1
1,461.l.721870.t.2,461.p.40742,Sean Tucker,RB,0.2
1,461.l.721870.t.2,461.p.24967,Tyrod Taylor,QB,0.0
1,461.l.721870.t.2,461.p.41988,Tyler Loop,K,10.0
1,461.l.721870.t.2,461.p.100012,Chiefs,DEF,3.0
1,461.l.721870.t.9,461.p.34218,Brock Purdy,QB,18.78
1,461.l.721870.t.9,461.p.27535,Mike Evans,WR,7.6
1,461.l.721870.t.9,461.p.33415,Rashod Bateman,WR,2.0
1,461.l.721870.t.9,461.p.30972,Saquon Barkley,RB,16.4
1,461.l.721870.t.9,461.p.33996,Kenneth Walker III,RB,3.9
1,461.l.721870.t.9,461.p.40102,Tucker Kraft,TE,8.9
1,461.l.721870.t.9,461.p.27277,Adam Thielen,WR,2.0
1,461.l.721870.t.9,461.p.7200,Aaron Rodgers,QB,25.66
1,461.l.721870.t.9,461.p.34047,Rachaad White,RB,2.1
1,461.l.721870.t.9,461.p.41819,Jayden Higgins,WR,4.2
1,461.l.721870.t.9,461.p.40078,Brenton Strange,TE,7.9
1,461.l.721870.t.9,461.p.40998,Isaac Guerendo,RB,0.0
1,461.l.721870.t.9,461.p.41937,DJ Giddens,RB,4.1
1,461.l.721870.t.9,461.p.31046,Mason Rudolph,QB,0.0
1,461.l.721870.t.9,461.p.32858,Tyler Bass,K,0.0
1,461.l.721870.t.9,461.p.100014,Rams,DEF,11.0
2,461.l.721870.t.14,461.p.40875,Bo Nix,QB,21.24
2,461.l.721870.t.14,461.p.40041,Jaxon Smith-Njigba,WR,14.3
2,461.l.721870.t.14,461.p.40892,Ricky Pearsall,WR,7.2
2,461.l.721870.t.14,461.p.40196,Chase Brown,RB,7.5
2,461.l.721870.t.14,461.p.42010,Jacory Croskey-Merritt,RB,1.7
2,461.l.721870.t.14,461.p.33443,Pat Freiermuth,TE,4.6
2,461.l.721870.t.14,461.p.41804,Emeka Egbuka,WR,10.9
2,461.l.721870.t.14,461.p.33389,Trevor Lawrence,QB,21.24
2,461.l.721870.t.14,461.p.34112,Jerome Ford,RB,7.9
2,461.l.721870.t.14,461.p.30259,George Kittle,TE,0.0
2,461.l.721870.t.14,461.p.40901,Rome Odunze,WR,28.3
2,461.l.721870.t.14,461.p.40962,Blake Corum,RB,10.4
2,461.l.721870.t.14,461.p.41922,Cam Skattebo,RB,12.9
2,461.l.721870.t.14,461.p.34107,Tyler Allgeier,RB,14.5
2,461.l.721870.t.14,461.p.40819,Brandon Aubrey,K,22.0
2,461.l.721870.t.14,461.p.100023,Steelers,DEF,7.0
2,461.l.721870.t.8,461.p.40905,J.J. McCarthy,QB,4.82
2,461.l.721870.t.8,461.p.34007,George Pickens,WR,15.3
2,461.l.721870.t.8,461.p.31868,Deebo Samuel,WR,13.9
2,461.l.721870.t.8,461.p.31856,Josh Jacobs,RB,14.4
2,461.l.721870.t.8,461.p.33991,Breece Hall,RB,4.8
2,461.l.721870.t.8,461.p.30213,Jonnu Smith,TE,4.7
2,461.l.721870.t.8,461.p.33423,Javonte Williams,RB,22.0
2,461.l.721870.t.8,461.p.32676,Justin Herbert,QB,18.78
2,461.l.721870.t.8,461.p.32675,Tua Tagovailoa,QB,19.6
2,461.l.721870.t.8,461.p.32685,Jerry Jeudy,WR,7.1
2,461.l.721870.t.8,461.p.28592,Darren Waller,TE,0.0
2,461.l.721870.t.8,461.p.32695,Brandon Aiyuk,WR,0.0
2,461.l.721870.t.8,461.p.31005,Nick Chubb,RB,14.2
2,461.l.721870.t.8,461.p.41969,Ollie Gordon II,RB,1.8
2,461.l.721870.t.8,461.p.40835,Jake Bates,K,10.0
2,461.l.721870.t.8,461.p.100015,Dolphins,DEF,9.0
2,461.l.721870.t.3,461.p.30977,Josh Allen,QB,11.82
2,461.l.721870.t.3,461.p.34104,Khalil Shakir,WR,1.7
2,461.l.721870.t.3,461.p.40224,Kayshon Boutte,WR,8.1
2,461.l.721870.t.3,461.p.40055,Bijan Robinson,RB,18.3
2,461.l.721870.t.3,461.p.40993,Bucky Irving,RB,15.1
2,461.l.721870.t.3,461.p.33113,Juwan Johnson,TE,13.4
2,461.l.721870.t.3,461.p.26699,Keenan Allen,WR,14.6
2,461.l.721870.t.3,461.p.40889,Michael Penix Jr.,QB,5.3
2,461.l.721870.t.3,461.p.32887,Jauan Jennings,WR,17.4
2,461.l.721870.t.3,461.p.40890,Xavier Legette,WR,0.3
2,461.l.721870.t.3,461.p.41904,Elic Ayomanor,WR,13.6
2,461.l.721870.t.3,461.p.41865,Isaac TeSlaa,WR,3.4
2,461.l.721870.t.3,461.p.31885,Miles Sanders,RB,8.9
2,461.l.721870.t.3,461.p.33403,Mac Jones,QB,21.76
2,461.l.721870.t.3,461.p.41093,Will Reichard,K,8.0
2,461.l.721870.t.3,461.p.100033,Ravens,DEF,17.0
2,461.l.721870.t.12,461.p.31833,Kyler Murray,QB,15.0
2,461.l.721870.t.12,461.p.33963,Drake London,WR,4.4
2,461.l.721870.t.12,461.p.41793,Tetairoa McMillan,WR,13.0
2,461.l.721870.t.12,461.p.30121,Christian McCaffrey,RB,19.7
2,461.l.721870.t.12,461.p.34120,Kyren Williams,RB,9.0
2,461.l.721870.t.12,461.p.40878,Brock Bowers,TE,6.3
2,461.l.721870.t.12,461.p.41048,Tyrone Tracy Jr.,RB,7.1
2,461.l.721870.t.12,461.p.30142,David Njoku,TE,6.0
2,461.l.721870.t.12,461.p.41825,Tyler Shough,QB,0.0
2,461.l.721870.t.12,461.p.40980,Ray Davis,RB,2.4
2,461.l.721870.t.12,461.p.33998,Wan'Dale Robinson,WR,24.2
2,461.l.721870.t.12,461.p.34088,Romeo Doubs,WR,10.3
2,461.l.721870.t.12,461.p.40108,Kendre Miller,RB,1.5
2,461.l.721870.t.12,461.p.40121,Michael Wilson,WR,7.6
2,461.l.721870.t.12,461.p.30346,Harrison Butker,K,7.0
2,461.l.721870.t.12,461.p.100007,Broncos,DEF,3.0
2,461.l.721870.t.5,461.p.29369,Dak Prescott,QB,23.14
2,461.l.721870.t.5,461.p.33393,Ja'Marr Chase,WR,29.5
2,461.l.721870.t.5,461.p.41808,Matthew Golden,WR,1.5
2,461.l.721870.t.5,461.p.31960,Tony Pollard,RB,9.2
2,461.l.721870.t.5,461.p.32725,J.K. Dobbins,RB,15.0
2,461.l.721870.t.5,461.p.30136,Evan Engram,TE,1.7
2,461.l.721870.t.5,461.p.40075,Zach Charbonnet,RB,1.0
2,461.l.721870.t.5,461.p.40881,Drake Maye,QB,26.3
2,461.l.721870.t.5,461.p.40093,Cedric Tillman,WR,9.2
2,461.l.721870.t.5,461.p.41002,Will Shipley,RB,0.0
2,461.l.721870.t.5,461.p.33465,Joshua Palmer,WR,5.7
2,461.l.721870.t.5,461.p.34063,Dameon Pierce,RB,0.0
2,461.l.721870.t.5,461.p.41835,Elijah Arroyo,TE,4.1
2,461.l.721870.t.5,461.p.34094,Calvin Austin III,WR,2.7
2,461.l.721870.t.5,461.p.41062,Cam Little,K,10.0
2,461.l.721870.t.5,461.p.100017,Patriots,DEF,15.0
2,461.l.721870.t.6,461.p.30973,Sam Darnold,QB,17.8
2,461.l.721870.t.6,461.p.31883,A.J. Brown,WR,5.2
2,461.l.721870.t.6,461.p.27581,Davante Adams,WR,19.6
2,461.l.721870.t.6,461.p.32711,Jonathan Taylor,RB,28.5
2,461.l.721870.t.6,461.p.34019,James Cook III,RB,26.0
2,461.l.721870.t.6,461.p.26686,Travis Kelce,TE,8.1
2,461.l.721870.t.6,461.p.33967,Jameson Williams,WR,17.8
2,461.l.721870.t.6,461.p.34447,Jaylen Warren,RB,15.4
2,461.l.721870.t.6,461.p.31056,Mark Andrews,TE,0.9
2,461.l.721870.t.6,461.p.40040,Anthony Richardson Sr.,QB,0.0
2,461.l.721870.t.6,461.p.25812,Kirk Cousins,QB,0.0
2,461.l.721870.t.6,461.p.40126,Josh Downs,WR,8.1
2,461.l.721870.t.6,461.p.41907,Dylan Sampson,RB,9.4
2,461.l.721870.t.6,461.p.33989,Christian Watson,WR,0.0
2,461.l.721870.t.6,461.p.34344,Cameron Dicker,K,8.0
2,461.l.721870.t.6,461.p.100021,Eagles,DEF,6.0
2,461.l.721870.t.15,461.p.40900,Caleb Williams,QB,17.98
2,461.l.721870.t.15,461.p.29399,Tyreek Hill,WR,13.9
2,461.l.721870.t.15,461.p.33394,Jaylen Waddle,WR,15.3
2,461.l.721870.t.15,461.p.30218,James Conner,RB,11.7
2,461.l.721870.t.15,461.p.41845,RJ Harvey,RB,2.9
2,461.l.721870.t.15,461.p.26658,Zach Ertz,TE,15.4
2,461.l.721870.t.15,461.p.31908,Terry McLaurin,WR,7.3
2,461.l.721870.t.15,461.p.30123,Patrick Mahomes,QB,23.08
2,461.l.721870.t.15,461.p.32843,Darnell Mooney,WR,3.0
2,461.l.721870.t.15,461.p.40042,Jordan Addison,WR,0.0
2,461.l.721870.t.15,461.p.33100,Rico Dowdle,RB,2.4
2,461.l.721870.t.15,461.p.41293,Jalen Coker,WR,0.0
2,461.l.721870.t.15,461.p.40995,Ja'Tavion Sanders,TE,8.9
2,461.l.721870.t.15,461.p.29325,Jacoby Brissett,QB,0.2
2,461.l.721870.t.15,461.p.40159,Chad Ryland,K,10.0
2,461.l.721870.t.15,461.p.100004,Bengals,DEF,6.0
2,461.l.721870.t.4,461.p.31002,Lamar Jackson,QB,26.3
2,461.l.721870.t.4,461.p.32231,Jakobi Meyers,WR,9.8
2,461.l.721870.t.4,461.p.99001,Travis Hunter,WR,3.7
2,461.l.721870.t.4,461.p.33514,Chuba Hubbard,RB,16.2
2,461.l.721870.t.4,461.p.34320,Jordan Mason,RB,4.8
2,461.l.721870.t.4,461.p.41799,Tyler Warren,TE,9.9
2,461.l.721870.t.4,461.p.40039,Zay Flowers,WR,11.4
2,461.l.721870.t.4,461.p.32671,Joe Burrow,QB,7.04
2,461.l.721870.t.4,461.p.40877,Xavier Worthy,WR,0.0
2,461.l.721870.t.4,461.p.30182,Cooper Kupp,WR,12.5
2,461.l.721870.t.4,461.p.40981,Braelon Allen,RB,1.1
2,461.l.721870.t.4,461.p.40119,Tyjae Spears,RB,0.0
2,461.l.721870.t.4,461.p.30788,Cooper Rush,QB,-0.4
2,461.l.721870.t.4,461.p.28188,Chris Boswell,K,12.0
2,461.l.721870.t.4,461.p.100025,49ers,DEF,6.0
2,461.l.721870.t.4,461.p.100011,Colts,DEF,2.0
2,461.l.721870.t.10,461.p.25785,Russell Wilson,QB,31.3
2,461.l.721870.t.10,461.p.40899,Malik Nabers,WR,33.2
2,461.l.721870.t.10,461.p.31896,DK Metcalf,WR,9.5
2,461.l.721870.t.10,461.p.41823,TreVeyon Henderson,RB,5.0
2,461.l.721870.t.10,461.p.33413,Travis Etienne Jr.,RB,15.9
2,461.l.721870.t.10,461.p.40064,Sam LaPorta,TE,4.1
2,461.l.721870.t.10,461.p.40911,Keon Coleman,WR,4.1
2,461.l.721870.t.10,461.p.29235,Jared Goff,QB,33.96
